datetime;pv_power_1;pv_power_2;pv_power_3;hour;Ta;area_1;area_2;area_3;irradiance_common
2019-11-01 10:00:00;1982.0274482984;6151.1923781095;785.1888595921;10;18;39.2543064596;40.7643858143;41.5038863765;321.6049343422
2019-11-01 11:00:00;620.2810786518;598.3246852382;7925.65155211;11;20;39.2543064596;40.7643858143;41.5038863765;101.9458442038
2019-11-01 12:00:00;4939.5454576311;4005.0572818396;316.3689285293;12;22;39.2543064596;40.7643858143;41.5038863765;822.4476177521
2019-11-01 13:00:00;2305.635889397;3295.8973869966;3412.4994762731;13;24;39.2543064596;40.7643858143;41.5038863765;388.9792796629
2019-11-01 14:00:00;155.1658741242;1006.2122718697;7040.6184046728;14;26;39.2543064596;40.7643858143;41.5038863765;26.5291072358
2019-11-01 15:00:00;1662.324575192;4001.5177048529;549.3133866218;15;27;39.2543064596;40.7643858143;41.5038863765;286.1322442906
2019-11-01 16:00:00;276.9363980933;43.7540957713;3.1667828021;16;26;39.2543064596;40.7643858143;41.5038863765;47.3485258532
2019-11-01 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-01 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 06:00:00;30.0511467555;462.6641071148;184.1224881297;6;6;39.2543064596;40.7643858143;41.5038863765;4.5298835328
2019-11-02 07:00:00;1784.0731302527;1105.7592072488;1923.5748691652;7;8;39.2543064596;40.7643858143;41.5038863765;272.1503345689
2019-11-02 08:00:00;6687.0234205942;38.5263506568;918.250322749;8;12;39.2543064596;40.7643858143;41.5038863765;1045.1002007684
2019-11-02 09:00:00;539.5809376248;653.4654985796;7620.3010271289;9;15;39.2543064596;40.7643858143;41.5038863765;85.9111054128
2019-11-02 10:00:00;4056.0720098428;1958.2832843244;3283.3124104995;10;18;39.2543064596;40.7643858143;41.5038863765;658.1406193606
2019-11-02 11:00:00;5281.0183644709;134.6320157185;4119.2685824773;11;20;39.2543064596;40.7643858143;41.5038863765;867.9579209348
2019-11-02 12:00:00;2996.6031347443;2470.491472063;4215.9139998594;12;22;39.2543064596;40.7643858143;41.5038863765;498.9424898826
2019-11-02 13:00:00;1778.8079388615;1651.7965519841;6028.8196324877;13;24;39.2543064596;40.7643858143;41.5038863765;300.0991760663
2019-11-02 14:00:00;4913.2439895074;3119.4668886662;774.6630918263;14;26;39.2543064596;40.7643858143;41.5038863765;840.0299190063
2019-11-02 15:00:00;1831.5910995165;419.4628200321;4984.1953604514;15;27;39.2543064596;40.7643858143;41.5038863765;315.2677159134
2019-11-02 16:00:00;324.8014033614;20.1901113763;21.137861929;16;26;39.2543064596;40.7643858143;41.5038863765;55.5321284963
2019-11-02 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-02 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 06:00:00;251.6081122881;239.3399067282;167.7885929837;6;6;39.2543064596;40.7643858143;41.5038863765;37.9271864015
2019-11-03 07:00:00;1470.9813799249;3415.3168057773;10.9787942978;7;8;39.2543064596;40.7643858143;41.5038863765;224.3899467476
2019-11-03 08:00:00;822.3127510907;2492.0990606589;4311.8531889171;8;12;39.2543064596;40.7643858143;41.5038863765;128.5174534626
2019-11-03 09:00:00;3892.388969141;2048.2299503357;2790.0582865234;9;15;39.2543064596;40.7643858143;41.5038863765;619.7391637064
2019-11-03 10:00:00;97.40020588;8776.5641930052;274.1997744481;10;18;39.2543064596;40.7643858143;41.5038863765;15.804214439
2019-11-03 11:00:00;5759.8336440084;1322.9848137829;2251.6344042088;11;20;39.2543064596;40.7643858143;41.5038863765;946.6532569206
2019-11-03 12:00:00;2535.4863831077;1202.2053555122;5629.0974733802;12;22;39.2543064596;40.7643858143;41.5038863765;422.1653092408
2019-11-03 13:00:00;1588.9344697076;2916.3675442381;4650.9625053877;13;24;39.2543064596;40.7643858143;41.5038863765;268.0659978883
2019-11-03 14:00:00;4682.3701555326;555.4489642839;3263.5361588502;14;26;39.2543064596;40.7643858143;41.5038863765;800.5568278127
2019-11-03 15:00:00;3503.4653879812;1666.203924526;1795.2312208262;15;27;39.2543064596;40.7643858143;41.5038863765;603.043731181
2019-11-03 16:00:00;232.3466210354;34.4828493413;68.92902829;16;26;39.2543064596;40.7643858143;41.5038863765;39.7248973726
2019-11-03 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-03 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 06:00:00;59.8348320264;97.940571439;263.0066198679;6;6;39.2543064596;40.7643858143;41.5038863765;9.0194501558
2019-11-04 07:00:00;433.7774105106;1271.9351044529;2291.1542830365;7;8;39.2543064596;40.7643858143;41.5038863765;66.1703073697
2019-11-04 08:00:00;4041.0708594119;492.9319569925;1987.719910929;8;12;39.2543064596;40.7643858143;41.5038863765;631.5700874449
2019-11-04 09:00:00;1330.0756918537;5001.7154218037;1431.2572496759;9;15;39.2543064596;40.7643858143;41.5038863765;211.7722569534
2019-11-04 10:00:00;3133.9761769027;3345.5314079163;1830.6501425144;10;18;39.2543064596;40.7643858143;41.5038863765;508.5208095721
2019-11-04 11:00:00;4703.7200983314;3389.8672113467;478.9657469886;11;20;39.2543064596;40.7643858143;41.5038863765;773.0764855267
2019-11-04 12:00:00;1998.9593702449;3602.140373039;2977.8724100495;12;22;39.2543064596;40.7643858143;41.5038863765;332.8321170729
2019-11-04 13:00:00;3230.9626486406;2402.4984268203;2616.7280778725;13;24;39.2543064596;40.7643858143;41.5038863765;545.0893306551
2019-11-04 14:00:00;3112.5430241271;400.2196605339;3811.5952186723;14;26;39.2543064596;40.7643858143;41.5038863765;532.1594592178
2019-11-04 15:00:00;3869.3666247018;95.9348109749;1375.6712136566;15;27;39.2543064596;40.7643858143;41.5038863765;666.0254999727
2019-11-04 16:00:00;35.3322941809;139.651280609;13.0224932101;16;26;39.2543064596;40.7643858143;41.5038863765;6.0408529034
2019-11-04 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-04 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 06:00:00;4.5492609003;6.4347225375;13.7795185622;6;6;39.2543064596;40.7643858143;41.5038863765;0.6857516023
2019-11-05 07:00:00;643.778969954;416.8643608776;288.1329251683;7;8;39.2543064596;40.7643858143;41.5038863765;98.2048656473
2019-11-05 08:00:00;1978.3806742524;2092.6888008944;197.1215795198;8;12;39.2543064596;40.7643858143;41.5038863765;309.1967695955
2019-11-05 09:00:00;1378.2299637184;2617.8066692643;1550.491629684;9;15;39.2543064596;40.7643858143;41.5038863765;219.4392934215
2019-11-05 10:00:00;3416.4950610477;826.0425466813;815.4865596043;10;18;39.2543064596;40.7643858143;41.5038863765;554.3624891432
2019-11-05 11:00:00;2394.9523880222;1273.7173300809;2072.6907738969;11;20;39.2543064596;40.7643858143;41.5038863765;393.6206526814
2019-11-05 12:00:00;18.682306946;1858.6763922063;2560.3254115145;12;22;39.2543064596;40.7643858143;41.5038863765;3.1106544061
2019-11-05 13:00:00;2300.3314205609;1586.2780463125;255.5721911266;13;24;39.2543064596;40.7643858143;41.5038863765;388.0843731963
2019-11-05 14:00:00;2121.0690706108;142.1997174062;517.1033186497;14;26;39.2543064596;40.7643858143;41.5038863765;362.6446159395
2019-11-05 15:00:00;535.7122712145;364.8464073755;256.4347200767;15;27;39.2543064596;40.7643858143;41.5038863765;92.2109657429
2019-11-05 16:00:00;101.4261173244;66.2624015066;14.9462225023;16;26;39.2543064596;40.7643858143;41.5038863765;17.3410832646
2019-11-05 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-05 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 06:00:00;29.7041526219;212.4699953275;59.3282933839;6;6;39.2543064596;40.7643858143;41.5038863765;4.4775779411
2019-11-06 07:00:00;735.235898716;1425.3949848539;1870.5281017634;7;8;39.2543064596;40.7643858143;41.5038863765;112.1561064003
2019-11-06 08:00:00;4330.8921930355;1609.6307874719;286.5210581593;8;12;39.2543064596;40.7643858143;41.5038863765;676.8656270155
2019-11-06 09:00:00;2158.7612556611;2257.8998094743;2122.4931828646;9;15;39.2543064596;40.7643858143;41.5038863765;343.7140804354
2019-11-06 10:00:00;5533.0250679977;18.0609311041;624.7040215649;10;18;39.2543064596;40.7643858143;41.5038863765;897.7918874105
2019-11-06 11:00:00;2266.9602991349;784.9321969349;3592.662596597;11;20;39.2543064596;40.7643858143;41.5038863765;372.5846062791
2019-11-06 12:00:00;2697.2661763278;2291.3893915509;2065.4499354547;12;22;39.2543064596;40.7643858143;41.5038863765;449.1020803821
2019-11-06 13:00:00;773.7260069283;132.9754606305;4160.9790444412;13;24;39.2543064596;40.7643858143;41.5038863765;130.5337873232
2019-11-06 14:00:00;1339.594784832;312.8717316841;1028.4348828172;14;26;39.2543064596;40.7643858143;41.5038863765;229.0339541466
2019-11-06 15:00:00;3.3682409365;552.8772013719;309.6581810249;15;27;39.2543064596;40.7643858143;41.5038863765;0.5797678461
2019-11-06 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-06 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 06:00:00;170.8786429851;27.3229714883;27.6638761933;6;6;39.2543064596;40.7643858143;41.5038863765;25.7580969294
2019-11-07 07:00:00;2955.9075976292;73.8667764001;778.1132546374;7;8;39.2543064596;40.7643858143;41.5038863765;450.9071001678
2019-11-07 08:00:00;1156.7413834574;605.8805851246;3989.266805418;8;12;39.2543064596;40.7643858143;41.5038863765;180.7845697632
2019-11-07 09:00:00;1574.6097957385;2402.9603210438;1276.4424398844;9;15;39.2543064596;40.7643858143;41.5038863765;250.7065367083
2019-11-07 10:00:00;269.7381401315;3505.3113585303;18.3524086716;10;18;39.2543064596;40.7643858143;41.5038863765;43.7678685636
2019-11-07 11:00:00;2463.6128523166;402.7016983657;476.315024651;11;20;39.2543064596;40.7643858143;41.5038863765;404.9052932046
2019-11-07 12:00:00;681.8644310152;2032.3270182194;179.0001954321;12;22;39.2543064596;40.7643858143;41.5038863765;113.5322635916
2019-11-07 13:00:00;84.6655237407;1541.3880565955;694.6654403305;13;24;39.2543064596;40.7643858143;41.5038863765;14.2837533838
2019-11-07 14:00:00;1158.8480182208;373.5329651646;217.320247948;14;26;39.2543064596;40.7643858143;41.5038863765;198.1312161508
2019-11-07 15:00:00;25.9008096208;253.6410526404;1243.9398044054;15;27;39.2543064596;40.7643858143;41.5038863765;4.4582489463
2019-11-07 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-07 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 07:00:00;140.0227231602;226.1495618427;85.9489003304;7;8;39.2543064596;40.7643858143;41.5038863765;21.3596798859
2019-11-08 08:00:00;845.7641924906;49.2048206038;274.3447155722;8;12;39.2543064596;40.7643858143;41.5038863765;132.1826277223
2019-11-08 09:00:00;1062.9208150823;729.3786138469;804.961020404;9;15;39.2543064596;40.7643858143;41.5038863765;169.2363384666
2019-11-08 10:00:00;804.4574031982;1620.873559264;687.6105682046;10;18;39.2543064596;40.7643858143;41.5038863765;130.5317292951
2019-11-08 11:00:00;1399.6720412187;2239.1043344785;249.3656176361;11;20;39.2543064596;40.7643858143;41.5038863765;230.0420773122
2019-11-08 12:00:00;3414.3193426434;857.265141558;387.0514371319;12;22;39.2543064596;40.7643858143;41.5038863765;568.4933631421
2019-11-08 13:00:00;1746.7883578267;347.5011802618;3798.1882919115;13;24;39.2543064596;40.7643858143;41.5038863765;294.6972157553
2019-11-08 14:00:00;4983.124384384;2387.6134335516;200.9371613978;14;26;39.2543064596;40.7643858143;41.5038863765;851.9775492428
2019-11-08 15:00:00;1705.4718142694;562.4805812125;3486.1957078515;15;27;39.2543064596;40.7643858143;41.5038863765;293.5590829095
2019-11-08 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-08 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 06:00:00;56.9325808778;6.7489637957;35.5627479932;6;6;39.2543064596;40.7643858143;41.5038863765;8.5819673604
2019-11-09 07:00:00;1085.8724654718;758.1532805352;734.0496733263;7;8;39.2543064596;40.7643858143;41.5038863765;165.643745072
2019-11-09 08:00:00;97.6956896568;3355.4396460319;1697.343092978;8;12;39.2543064596;40.7643858143;41.5038863765;15.2686447247
2019-11-09 09:00:00;4159.4352100357;905.5443638873;1439.2080600771;9;15;39.2543064596;40.7643858143;41.5038863765;662.2577853845
2019-11-09 10:00:00;6800.0527558601;302.4875204246;404.0284430486;10;18;39.2543064596;40.7643858143;41.5038863765;1103.3805419545
2019-11-09 11:00:00;4955.3059350187;2561.8392821423;892.9818115057;11;20;39.2543064596;40.7643858143;41.5038863765;814.4256921905
2019-11-09 12:00:00;5944.5198577871;271.3763649593;2205.2215519203;12;22;39.2543064596;40.7643858143;41.5038863765;989.7785611354
2019-11-09 13:00:00;2838.5674392175;443.2906736401;4482.1440824757;13;24;39.2543064596;40.7643858143;41.5038863765;478.8891094465
2019-11-09 14:00:00;936.4156595701;2134.8899744751;2540.6420152882;14;26;39.2543064596;40.7643858143;41.5038863765;160.1013856313
2019-11-09 15:00:00;801.6469365359;3278.3265972446;812.0597788863;15;27;39.2543064596;40.7643858143;41.5038863765;137.9857101934
2019-11-09 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-09 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 07:00:00;79.2037178908;464.4788166068;118.4575235024;7;8;39.2543064596;40.7643858143;41.5038863765;12.0820822631
2019-11-10 08:00:00;1528.9844664811;222.4840887838;90.9567080684;8;12;39.2543064596;40.7643858143;41.5038863765;238.9616234885
2019-11-10 09:00:00;992.3254817473;31.7097541705;2115.6713987489;9;15;39.2543064596;40.7643858143;41.5038863765;157.9962765947
2019-11-10 10:00:00;691.9590397717;2527.5109573838;173.4188168444;10;18;39.2543064596;40.7643858143;41.5038863765;112.2776789718
2019-11-10 11:00:00;638.4339589293;1147.1391444109;397.7435273265;11;20;39.2543064596;40.7643858143;41.5038863765;104.9293475998
2019-11-10 12:00:00;114.1097988711;115.7959397875;662.5751126747;12;22;39.2543064596;40.7643858143;41.5038863765;18.9995887372
2019-11-10 13:00:00;80.3710926777;76.9739581862;212.5900191361;13;24;39.2543064596;40.7643858143;41.5038863765;13.5592483962
2019-11-10 14:00:00;29.2957987189;23.1536392622;94.1082940188;14;26;39.2543064596;40.7643858143;41.5038863765;5.0087778009
2019-11-10 15:00:00;6.4878914395;0.056762266;11.4721729613;15;27;39.2543064596;40.7643858143;41.5038863765;1.1167463719
2019-11-10 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 22:00:00;0;0;0;22;10;39.2543064596;40.7643858143;41.5038863765;0
2019-11-10 23:00:00;0;0;0;23;7;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 00:00:00;0;0;0;0;5;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 01:00:00;0;0;0;1;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 02:00:00;0;0;0;2;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 03:00:00;0;0;0;3;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 04:00:00;0;0;0;4;3;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 05:00:00;0;0;0;5;4;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 06:00:00;0;0;0;6;6;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 07:00:00;41.2210937452;5.8495429553;43.9119292994;7;8;39.2543064596;40.7643858143;41.5038863765;6.2880463047
2019-11-11 08:00:00;409.0558073638;343.0094414756;73.3101491606;8;12;39.2543064596;40.7643858143;41.5038863765;63.9304335446
2019-11-11 09:00:00;140.9844140358;100.8614536189;1675.250471012;9;15;39.2543064596;40.7643858143;41.5038863765;22.4472845707
2019-11-11 10:00:00;728.2705856591;2003.5832919684;884.5664290393;10;18;39.2543064596;40.7643858143;41.5038863765;118.1696116698
2019-11-11 11:00:00;1485.967377624;4203.8627437991;71.4693132436;11;20;39.2543064596;40.7643858143;41.5038863765;244.225084377
2019-11-11 12:00:00;2835.596995897;968.9538575172;4044.4652319191;12;22;39.2543064596;40.7643858143;41.5038863765;472.1345342774
2019-11-11 13:00:00;5303.5264486751;1422.6921334775;991.8238445141;13;24;39.2543064596;40.7643858143;41.5038863765;894.747478197
2019-11-11 14:00:00;1914.09829723;2280.9108442328;2247.4612265372;14;26;39.2543064596;40.7643858143;41.5038863765;327.2582922863
2019-11-11 15:00:00;584.7672216579;339.4627825441;3238.2470791314;15;27;39.2543064596;40.7643858143;41.5038863765;100.6546856237
2019-11-11 16:00:00;0;0;0;16;26;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 17:00:00;0;0;0;17;25;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 18:00:00;0;0;0;18;22;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 19:00:00;0;0;0;19;20;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 20:00:00;0;0;0;20;18;39.2543064596;40.7643858143;41.5038863765;0
2019-11-11 21:00:00;0;0;0;21;15;39.2543064596;40.7643858143;41.5038863765;0
